timestamp,price,market,surface,remote_support,lighting,advertiser_type,no_of_rooms,url,is_for_sale,posting_id
04-09-2023,499900,primary,51,FALSE,null,agency,3,https://www.otodom.pl/pl/oferta/nowoczesny-apartament-ID4mt8b,TRUE,4mt8b
04-09-2023,210000,secondary,58.38,FALSE,null,agency,2,https://www.otodom.pl/pl/oferta/58-38m2-mieszkanie-do-remontu-aleksandrow-l-ID4mAR0,TRUE,04-Mar-00
04-09-2023,390000,secondary,75,FALSE,null,agency,3,https://www.otodom.pl/pl/oferta/mieszkanie-z-garazem-i-ogrodem-nowa-nizsza-cena-ID4ltlC,TRUE,4ltlC
04-09-2023,485000,secondary,49.6,FALSE,null,agency,2,https://www.otodom.pl/pl/oferta/2pok-na-nowym-dworze-winda-balkon-1pietro-tramwaj-ID4mFi6,TRUE,4mFi6
04-09-2023,215000,secondary,47,FALSE,null,agency,2,https://www.otodom.pl/pl/oferta/funkcjonalne-mieszkanie-typu-m-3-na-parterze-ID4mE2O,TRUE,4mE2O
04-09-2023,250000,secondary,51.2,TRUE,null,private,2,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-miedzyrzecz-ID4mt6Z,TRUE,4mt6Z
04-09-2023,836000,secondary,44,FALSE,null,agency,2,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-z-doskonala-lokalizacja-ID4mF6A,TRUE,4mF6A
04-09-2023,295000,secondary,39,FALSE,null,private,2,https://www.otodom.pl/pl/oferta/mieszkanie-swiezo-po-remoncie-ID4iXgG,TRUE,4iXgG
04-09-2023,525000,secondary,54.61,FALSE,null,agency,2,https://www.otodom.pl/pl/oferta/2-pokoje-widna-kuchnia-parter-ul-willowa-ID4mtPW,TRUE,4mtPW
04-09-2023,209000,secondary,51.7,FALSE,null,agency,3,https://www.otodom.pl/pl/oferta/dg-korczaka-3-pokoje-do-generalnego-remontu-ID4mGfI,TRUE,4mGfI
04-09-2023,520000,secondary,160,TRUE,null,private,6,https://www.otodom.pl/pl/oferta/sprzedam-dom-ID4mGzy,TRUE,4mGzy
04-09-2023,230000,secondary,55,FALSE,null,agency,3,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-z-ogrodkiem-swidwin-obrzeza-ID4mv7h,TRUE,4mv7h
04-09-2023,275000,secondary,37.5,FALSE,null,private,2,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-do-remontu-zarezerwowane-ID4mGq6,TRUE,4mGq6
04-09-2023,752500,secondary,34,FALSE,null,agency,1,https://www.otodom.pl/pl/oferta/cisza-jakosc-komfort-idealne-studio-rakowicka-ID4mwfJ,TRUE,4mwfJ
25-07-2023,994709,,"67,44 m²",No,null,Lack of information,3,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-67m2-balkon-bez-prowizji-ID4ijYC,TRUE,Unknown
26-07-2023,230000,secondary,"60,96 m²",No,null,agency,2,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-ID4lo3o,TRUE,Unknown
04-09-2023,1200000,secondary,260,TRUE,null,agency,6,https://www.otodom.pl/pl/oferta/duzy-dwurodzinny-z-basenem-ogrodzona-dzial-4700m2-ID470iD,TRUE,470iD
04-09-2023,670000,secondary,100.1,TRUE,null,agency,4,https://www.otodom.pl/pl/oferta/duzy-ogrod-garaz-malownicza-okolica-ID4boAA,TRUE,4boAA
04-09-2023,1580000,secondary,125.65,TRUE,null,agency,4,https://www.otodom.pl/pl/oferta/nowoczesny-stylowy-apartament-4-pok-2-balkony-ID4ijrA,TRUE,4ijrA
04-09-2023,192900,secondary,33.5,TRUE,null,agency,2,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-osobna-kuchnia-balkon-ID4m5NJ,TRUE,4m5NJ
04-09-2023,1350000,secondary,122,TRUE,null,agency,4,https://www.otodom.pl/pl/oferta/nowoczesny-dom-z-rekuperacja-do-wejscia-ID4jP9z,TRUE,4jP9z
04-09-2023,799000,secondary,250,TRUE,null,agency,6,https://www.otodom.pl/pl/oferta/nowy-dom-6-pokoi-instalacje-fotowoltaika-ID4lUhT,TRUE,4lUhT
04-09-2023,238000,secondary,43.14,FALSE,null,agency,2,https://www.otodom.pl/pl/oferta/nowosc-na-rynku-mieszkania-w-centrum-ID4kNI4,TRUE,4kNI4
04-09-2023,395000,secondary,46,FALSE,null,agency,1,https://www.otodom.pl/pl/oferta/duza-kwalerka-w-centrum-mista-blok-cegla-balkon-ID4iSob,TRUE,4iSob
04-09-2023,260000,secondary,56,FALSE,null,agency,2,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-po-remoncie-w-centrum-ID4mkWd,TRUE,4mkWd
04-09-2023,2350000,secondary,360,TRUE,null,agency,5,https://www.otodom.pl/pl/oferta/dom-dzialka-5000m2-winiary-ul-lodzka-top-miejsce-ID4geur,TRUE,4geur
04-09-2023,225000,secondary,38.3,TRUE,null,agency,2,https://www.otodom.pl/pl/oferta/mieszkanie-38-m2-z-balkonem-ID4kOOq,TRUE,4kOOq
04-09-2023,980000,primary,38.95,FALSE,null,agency,2,https://www.otodom.pl/pl/oferta/mieszkanie-38-95-m-miedzyzdroje-ID4kYyZ,TRUE,4kYyZ
04-09-2023,249000,secondary,48.2,FALSE,null,agency,3,https://www.otodom.pl/pl/oferta/mieszkanie-48-20-m-radomsko-ID4kZRN,TRUE,4kZRN
04-09-2023,469000,secondary,75,TRUE,null,agency,4,https://www.otodom.pl/pl/oferta/mieszkanie-4-pokoje-garaz-ID4kcZ2,TRUE,4kcZ2
04-09-2023,321333,primary,46.57,FALSE,null,agency,2,https://www.otodom.pl/pl/oferta/mieszkanie-46-57-m-glogow-ID4keNG,TRUE,4keNG
04-09-2023,259000,secondary,37,FALSE,null,agency,2,https://www.otodom.pl/pl/oferta/mieszkanie-37-m-tychy-ID4liJZ,TRUE,4liJZ
04-09-2023,435291,primary,39,FALSE,null,agency,2,https://www.otodom.pl/pl/oferta/mieszkanie-39-m-kolobrzeg-ID4kcdE,TRUE,4kcdE
04-09-2023,599000,secondary,41.54,FALSE,null,agency,2,https://www.otodom.pl/pl/oferta/sloneczne-2-pokoje-balkon-15m2-blisko-morza-ID4lEqe,TRUE,4lEqe
04-09-2023,479000,primary,64.66,TRUE,null,developer,3,https://www.otodom.pl/pl/oferta/d-d-investment-apartament-b-2-3-ID4mfcx,TRUE,4mfcx
04-09-2023,269000,secondary,38,FALSE,null,agency,2,https://www.otodom.pl/pl/oferta/mieszkanie-38-m-bydgoszcz-ID4mlLf,TRUE,4mlLf
26-07-2023,0,,"33,84 m²",No,null,Lack of information,2,https://www.otodom.pl/pl/oferta/green-park-resort-ii-mieszkanie-b9-ID4m0Qa,TRUE,Unknown
26-07-2023,0,,"81,60 m²",No,null,Lack of information,2,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-81m2-loggia-bez-prowizji-ID4lYxY,TRUE,Unknown
04-09-2023,579078,primary,80.99,TRUE,null,agency,3,https://www.otodom.pl/pl/oferta/ostatni-apartament-w-i-etapie-inwestycji-brak-pcc-ID4mg1K,TRUE,4mg1K
04-09-2023,407000,secondary,55,FALSE,null,agency,2,https://www.otodom.pl/pl/oferta/55-metrowe-malachowskiego-407-000-zl-ID4m0e4,TRUE,4m0e4
04-09-2023,139000,secondary,53.79,FALSE,null,agency,2,https://www.otodom.pl/pl/oferta/dolice-mieszkanie-dwa-pokoje-na-parterze-ID4mc8q,TRUE,4mc8q
25-07-2023,1175000,secondary,127 m²,No,null,private,4,https://www.otodom.pl/pl/oferta/krakow-piekary-wykonczony-nowy-blizniak-z-garazem-ID4lytQ,TRUE,Unknown
04-09-2023,1061932,secondary,45.44,FALSE,null,agency,2,https://www.otodom.pl/pl/oferta/apartament-w-miedzyzdrojach-150m-od-plazy-ID4k2QJ,TRUE,4k2QJ
04-09-2023,1598000,primary,64,FALSE,null,developer,3,https://www.otodom.pl/pl/oferta/apartament-64m-premium-sea-lake-mielno-ID4a1gX,TRUE,4a1gX
04-09-2023,590000,primary,85,TRUE,null,agency,4,https://www.otodom.pl/pl/oferta/apartament-2-poziomy-85m2-promocja-ID4kRfz,TRUE,4kRfz
04-09-2023,1000000,secondary,83.55,FALSE,null,agency,4,https://www.otodom.pl/pl/oferta/apartament-we-wladyslawowie-ID4lqTc,TRUE,4lqTc
04-09-2023,387000,primary,53.73,TRUE,null,developer,3,https://www.otodom.pl/pl/oferta/apartament-3-pokoje-inwestycja-na-ukonczeniu-ID4mdQt,TRUE,4mdQt
04-09-2023,515000,secondary,61,TRUE,null,agency,4,https://www.otodom.pl/pl/oferta/4-pokoje-parter-po-remoncie-piekne-otoczenie-ID4k2uM,TRUE,4k2uM
04-09-2023,275856,primary,32.84,FALSE,null,developer,2,https://www.otodom.pl/pl/oferta/apartamenty-jana-pawla-mieszkanie-2-pok-32-84m2-ID4l0nT,TRUE,4l0nT
04-09-2023,719000,primary,88.57,FALSE,null,agency,4,https://www.otodom.pl/pl/oferta/4-pokoje-z-prywatna-strefa-spa-ID4lwuJ,TRUE,4lwuJ
04-09-2023,699000,secondary,146.42,FALSE,null,private,4,https://www.otodom.pl/pl/oferta/apartament-dwupoziomowy-146-m2-grotniki-k-lodzi-ID4lStT,TRUE,4lStT
04-09-2023,539000,secondary,37,FALSE,null,private,2,https://www.otodom.pl/pl/oferta/apartament-ustronie-morskie-2-pokoje-ID41mCL,TRUE,41mCL
04-09-2023,795000,primary,87.7,TRUE,null,agency,6,https://www.otodom.pl/pl/oferta/90m2-6-pokoi-z-ogrodem-raczna-ID4fbX2,TRUE,4fbX2
04-09-2023,559000,secondary,58,FALSE,null,agency,3,https://www.otodom.pl/pl/oferta/apartament-z-tarasem-30m2-paprocany-ID4mlij,TRUE,4mlij
04-09-2023,610000,primary,36,FALSE,null,agency,2,https://www.otodom.pl/pl/oferta/apartament-na-ostatnim-pietrze-klima-widok-ID4lTMH,TRUE,4lTMH
04-09-2023,409000,secondary,57.8,FALSE,null,agency,4,https://www.otodom.pl/pl/oferta/4-pokoje-z-pieknym-widokiem-57-80-lsm-ID4lgyF,TRUE,4lgyF
04-09-2023,984000,secondary,123,FALSE,null,agency,5,https://www.otodom.pl/pl/oferta/apartament-gorzyskowo-m6-cegla-luksusowy-wystroj-ID4eR55,TRUE,4eR55
04-09-2023,680000,secondary,35.23,FALSE,null,private,2,https://www.otodom.pl/pl/oferta/apartament-2-pokojowy-kolobrzeg-ul-poleska-ID4lKIu,TRUE,4lKIu
04-09-2023,409605,primary,49.35,FALSE,null,agency,3,https://www.otodom.pl/pl/oferta/apartamenty-dziesiata-park-okazja-na-lato-23r-ID4mmQx,TRUE,4mmQx
04-09-2023,829610,secondary,72.14,FALSE,null,agency,3,https://www.otodom.pl/pl/oferta/apartament-z-widokiem-na-morze-ID4l8q0,TRUE,4l8q0
04-09-2023,570240,primary,55.16,FALSE,null,developer,3,https://www.otodom.pl/pl/oferta/apartament-sunday-resort-ustronie-morskie-ID4jtvp,TRUE,4jtvp
04-09-2023,671000,secondary,52.6,FALSE,null,agency,2,https://www.otodom.pl/pl/oferta/apartament-szklarska-poreba-52-6-m2-ID4l1Dl,TRUE,4l1Dl
17-10-2023,819000,secondary,34.5,FALSE,null,private,2,https://otodom.pl/pl/oferta/metro-plocka-34-5m2-garaz-ID4nwd8,TRUE,4nwd8
17-10-2023,575000,secondary,55.52,FALSE,null,private,3,https://otodom.pl/pl/oferta/mieszkanie-3-pokojowe-komorka-i-miejsce-postojowe-ID4nuOY,TRUE,4nuOY
17-10-2023,790000,secondary,82.5,FALSE,null,agency,3,https://otodom.pl/pl/oferta/nad-rzeke-wsrod-zieleni-z-pelna-infrastruktura-ID4nxIJ,TRUE,4nxIJ
17-10-2023,876740,primary,74.3,FALSE,null,agency,4,https://otodom.pl/pl/oferta/narozne-dla-rodziny-duzy-balkon-dodatkowe-wc-ID4nyim,TRUE,4nyim
17-10-2023,990000,secondary,44,TRUE,null,agency,2,https://otodom.pl/pl/oferta/apartament-44m2-prestizowa-inwestycja-na-mokotowie-ID4muGV,TRUE,4muGV
17-10-2023,400000,secondary,95,TRUE,null,agency,3,https://otodom.pl/pl/oferta/mieszkanie-3-pokojowe-w-centrum-na-2-pietrze-ID4nuz9,TRUE,4nuz9
17-10-2023,306600,secondary,34.26,FALSE,null,private,1,https://otodom.pl/pl/oferta/kawalerka-lodz-baluty-ul-zgierska-ID4nq0x,TRUE,4nq0x
17-10-2023,220000,secondary,31,FALSE,null,agency,1,https://otodom.pl/pl/oferta/tylko-u-nas-atrakcyjna-kawlerka-okazja-ID4npUJ,TRUE,4npUJ
17-10-2023,440000,secondary,17.5,FALSE,null,private,1,https://otodom.pl/pl/oferta/fajna-kawalerka-metro-slodowiec-ID4ntHL,TRUE,4ntHL
17-10-2023,410000,secondary,58,FALSE,null,agency,2,https://otodom.pl/pl/oferta/dwupokojowe-mieszkanie-z-balkonem-ID4ndqx,TRUE,4ndqx
04-09-2023,569000,secondary,48.703,FALSE,null,agency,2,https://www.otodom.pl/pl/oferta/apartament-karpacz-ID4gfhu,TRUE,4gfhu
04-09-2023,367080,primary,38.64,FALSE,null,agency,2,https://www.otodom.pl/pl/oferta/a9-winda-garaz-rolety-podlogowka-klimatyzacja-ID4lfCL,TRUE,4lfCL
26-07-2023,750000,primary,"116,48 m²",No,null,agency,5,https://www.otodom.pl/pl/oferta/nowa-inwestycja-domy-ekologiczne-pod-warszawa-ID4lTR0,TRUE,Unknown
25-07-2023,1250000,secondary,214 m²,No,null,agency,4,https://www.otodom.pl/pl/oferta/1-2-blizniaka-po-generalnym-remoncie-dla-rodziny-ID4lSG5,TRUE,Unknown
25-07-2023,650000,primary,150 m²,Yes,null,agency,6,https://www.otodom.pl/pl/oferta/dom-warsztat-na-sprzedaz-mielec-ul-lachnita-ID4loId,TRUE,Unknown
26-07-2023,379000,primary,110 m²,No,null,agency,4,https://www.otodom.pl/pl/oferta/dom-przeclaw-110-m2-379-000-zl-0-prowizji-ID2ULn1,TRUE,Unknown
26-07-2023,1099000,secondary,144 m²,No,null,agency,6,https://www.otodom.pl/pl/oferta/ustawny-dom-bez-polpieter-5-pokoi-144-m2-uzytkowej-ID4lQfK,TRUE,Unknown
17-10-2023,435000,primary,80,TRUE,null,agency,3,https://otodom.pl/pl/oferta/dom-na-widokowej-dzialce-okazja-ID4nxBh,TRUE,4nxBh
17-10-2023,149000,secondary,79,FALSE,null,agency,3,https://otodom.pl/pl/oferta/klaj-mieszkanie-79m-przy-puszczy-niepolomckiej-ID4ncAM,TRUE,4ncAM
17-10-2023,429000,secondary,59.4,FALSE,null,agency,3,https://otodom.pl/pl/oferta/mieszkanie-ul-orzeszkowej59-40m2-os-swietokrzyskie-ID4ntUP,TRUE,4ntUP
17-10-2023,650000,secondary,56,FALSE,null,private,3,https://otodom.pl/pl/oferta/56m2-balkon-6m2-zatorska-garaz-komorka-lokatorsk-ID4nt9v,TRUE,4nt9v
17-10-2023,267000,secondary,48.2,TRUE,null,private,2,https://otodom.pl/pl/oferta/mieszkanie-2-pokoje-1p-parking-bezposrednio-ID4npqM,TRUE,4npqM
17-10-2023,999000,primary,68.6,FALSE,null,agency,4,https://otodom.pl/pl/oferta/najtansze-4-pokoje-w-inwestycji-ID4ntov,TRUE,4ntov
17-10-2023,299000,secondary,48.69,FALSE,null,agency,2,https://otodom.pl/pl/oferta/dwupokojowe-mieszkanie-na-starowce-ID4nvXA,TRUE,4nvXA
17-10-2023,551475,primary,73.53,FALSE,null,agency,3,https://otodom.pl/pl/oferta/2-duze-balkony-przestronny-apartament-na-chojnach-ID4ndvX,TRUE,4ndvX
25-07-2023,215000,secondary,"37,10 m²",No,null,agency,2,https://www.otodom.pl/pl/oferta/2-pokoje-37-m2-iii-p-do-remontu-ul-podmiejska-ID4lafP,TRUE,Unknown
26-07-2023,399000,primary,"65,44 m²",No,null,agency,3,https://www.otodom.pl/pl/oferta/apartament-z-duzym-ogrodem-ID4eFum,TRUE,Unknown
04-09-2023,393552,primary,54.66,FALSE,null,developer,4,https://www.otodom.pl/pl/oferta/osiedle-zakatek-funkcjonalne-mieszkanie-m32-ID4kkV2,TRUE,4kkV2
04-09-2023,355663,primary,46.19,FALSE,null,developer,3,https://www.otodom.pl/pl/oferta/osiedle-zakatek-funkcjonalne-mieszkanie-m28-ID4kkWg,TRUE,4kkWg
04-09-2023,367278,primary,59.72,FALSE,null,developer,3,https://www.otodom.pl/pl/oferta/osiedle-przyszlosc-gotowe-do-odbioru-c-m-17-ID4dXDr,TRUE,4dXDr
17-10-2023,1032082,primary,74.08,FALSE,null,agency,3,https://otodom.pl/pl/oferta/3-pokoje-top-inwestycja-i-kwartal-2024-ID4npLO,TRUE,4npLO
17-10-2023,249000,secondary,94.68,FALSE,null,agency,3,https://otodom.pl/pl/oferta/trzypokojowe-mieszkanie-z-dzialka-i-budynkami-gosp-ID4nv1O,TRUE,4nv1O
17-10-2023,570603,primary,63.33,FALSE,null,agency,4,https://otodom.pl/pl/oferta/kredyt-2-wysoki-rabat-dni-otwarte-sob-ID4ndFn,TRUE,4ndFn
17-10-2023,465000,secondary,110,FALSE,null,private,4,https://otodom.pl/pl/oferta/mieszkanie-na-parterze-110m2-2-piwnice-ID4nvSU,TRUE,4nvSU
17-10-2023,845000,secondary,64.4,FALSE,null,private,3,https://otodom.pl/pl/oferta/mieszkanie-64-4m2-warszawa-zielona-italia-prywatne-ID4njeO,TRUE,4njeO
17-10-2023,577000,primary,46,FALSE,null,private,2,https://otodom.pl/pl/oferta/nowe-mieszkanie-46m2-2-pokoje-pod-klucz-ID4ny6A,TRUE,4ny6A
04-09-2023,1200000,secondary,154.28,TRUE,null,agency,4,https://www.otodom.pl/pl/oferta/fantastyczny-dom-w-wilkowiecku-ID4ksQ7,TRUE,4ksQ7
26-07-2023,239000,secondary,"60,60 m²",No,null,agency,3,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-z-niesamowitym-widokiem-ID4ln4g,TRUE,Unknown
26-07-2023,723764,primary,"78,67 m²",No,null,agency,2,https://www.otodom.pl/pl/oferta/unikalne-mieszkanie-z-widokiem-na-piotrkowska-ID4f3Lr,TRUE,Unknown
26-07-2023,519000,secondary,145 m²,No,null,agency,5,https://www.otodom.pl/pl/oferta/dom-do-wykonczenia-5-pokoi-kowalewo-ID4jnPN,TRUE,Unknown
17-10-2023,625000,secondary,61.91,TRUE,null,agency,3,https://otodom.pl/pl/oferta/kameralny-blokgarderobamiejscepostojowe3-pokoje-ID4lqjb,TRUE,4lqjb
17-10-2023,799000,secondary,40,FALSE,null,agency,2,https://otodom.pl/pl/oferta/urokliwy-apartament-100-m-od-plazy-ID4npnR,TRUE,4npnR
17-10-2023,720000,secondary,32.7,FALSE,null,agency,1,https://otodom.pl/pl/oferta/wiejska-pl-3-krzyzy-wysoki-standard-ID4noa1,TRUE,4noa1
17-10-2023,599000,secondary,64,FALSE,null,agency,2,https://otodom.pl/pl/oferta/grobla-wysoki-standard-dwa-balkony-kamienica-ID4njyB,TRUE,4njyB
17-10-2023,937600,primary,58.6,TRUE,null,agency,3,https://otodom.pl/pl/oferta/3-pok-apartament-przy-pieknej-plazy-2-balkony-ID4nlSz,TRUE,4nlSz
17-10-2023,615000,secondary,25,FALSE,null,agency,1,https://otodom.pl/pl/oferta/idealna-pod-inwestycje-lokalizacja-metro-ID4nuRV,TRUE,4nuRV
04-09-2023,3500000,secondary,197,FALSE,null,agency,4,https://otodom.pl/pl/oferta/apartament-grzybowska-warszawa-centrum-197m2-garaz-ID4kMFo,TRUE,4kMFo
04-09-2023,1740000,primary,104.9,FALSE,null,agency,4,https://otodom.pl/pl/oferta/apartament-i-ogrod-jastrzebia-gora-tupadly-morze-ID4loji,TRUE,4loji
04-09-2023,299000,secondary,41.62,FALSE,null,agency,1,https://otodom.pl/pl/oferta/duze-m-2-w-odrestaurowanej-kamienicy-blisko-zamku-ID4kgFt,TRUE,4kgFt
04-09-2023,349000,secondary,50,FALSE,null,agency,2,https://otodom.pl/pl/oferta/sloneczne-2-pokoje-na-slawinku-ID4h6iK,TRUE,4h6iK
04-09-2023,354404,primary,43.22,FALSE,null,developer,2,https://otodom.pl/pl/oferta/apartamenty-jana-pawla-mieszkanie-2-pok-43-22m2-ID4l0lj,TRUE,4l0lj
04-09-2023,212000,secondary,89,TRUE,null,agency,4,https://otodom.pl/pl/oferta/siekierczyn-lokal-do-adaptacji-na-2-mieszkania-ID4lTDA,TRUE,4lTDA
04-09-2023,351699,primary,59.61,FALSE,null,agency,4,https://otodom.pl/pl/oferta/60m2-2-pokoje-winda-balkon-ogrzewanie-podlogowe-ID4kqRU,TRUE,4kqRU
04-09-2023,538070,primary,82.78,FALSE,null,agency,4,https://otodom.pl/pl/oferta/apartament-dwupoziomowy-gorny-z-tarasem-83m2-ID467lO,TRUE,467lO
04-09-2023,469000,secondary,30.43,FALSE,null,agency,1,https://otodom.pl/pl/oferta/apartament-blisko-morza-ID4kpjh,TRUE,4kpjh
04-09-2023,535000,primary,32,TRUE,null,agency,2,https://otodom.pl/pl/oferta/apartamenty-inwestycyjne-pileckiego-10-roi-ID4kfKQ,TRUE,4kfKQ
04-09-2023,211000,secondary,39,FALSE,null,agency,3,https://otodom.pl/pl/oferta/mieszkanie-z-ogrodem-w-malborku-ID4kqVx,TRUE,4kqVx
04-09-2023,158000,secondary,49,FALSE,null,agency,2,https://otodom.pl/pl/oferta/mieszkanie-49-m2-do-wlasnej-aranzacji-ID4jlyM,TRUE,4jlyM
04-09-2023,980000,secondary,106,FALSE,null,agency,3,https://otodom.pl/pl/oferta/nowoczesny-apartament-w-centrum-miasta-taras-ID4iQx0,TRUE,4iQx0
04-09-2023,179975,secondary,27,FALSE,null,private,1,https://otodom.pl/pl/oferta/sloneczna-kawalerka-z-parkingiem-sikorskiego-27-ID4m1fw,TRUE,4m1fw
04-09-2023,414000,primary,121.31,FALSE,null,private,5,https://otodom.pl/pl/oferta/energooszczedny-dom-w-pieknej-okolicy-121m2-5-pok-ID4iBEw,TRUE,4iBEw
04-09-2023,790000,secondary,67.4,TRUE,null,agency,3,https://otodom.pl/pl/oferta/67-4-m2-3-pokoje-balkon-sluzew-ID4lvpZ,TRUE,4lvpZ
04-09-2023,339000,primary,72,TRUE,null,developer,4,https://otodom.pl/pl/oferta/eco-domy-tulecka-mieszkanie-44m2-poddasze-28m2-ID4lgQl,TRUE,4lgQl
04-09-2023,359000,secondary,62.62,TRUE,null,agency,3,https://otodom.pl/pl/oferta/duze-mieszkanie-z-widokiem-na-las-ID4lG1B,TRUE,4lG1B
04-09-2023,1041367,primary,52.33,TRUE,null,agency,3,https://otodom.pl/pl/oferta/mieszkanie-z-ogrodem-w-gdansku-oliwa-ID4itgl,TRUE,4itgl
04-09-2023,711405,secondary,26.51,FALSE,null,agency,2,https://otodom.pl/pl/oferta/apartament-w-odrestaurowanej-kamienicy-z-1905r-ID4lRkV,TRUE,4lRkV
04-09-2023,1899900,secondary,93,FALSE,null,agency,3,https://otodom.pl/pl/oferta/gdynia-srodmiescie-93m2-1-899-900-zl-blisko-plazy-ID4kb6f,TRUE,4kb6f
04-09-2023,579400,secondary,59.83,FALSE,null,private,4,https://otodom.pl/pl/oferta/4-pokoje-sloneczne-gotowe-do-zamieszkania-ID4mdJ7,TRUE,4mdJ7
04-09-2023,447000,secondary,55.3,FALSE,null,agency,2,https://otodom.pl/pl/oferta/designerskie-mieszkanie-poddaszowe-w-jaworze-ID4kIxT,TRUE,4kIxT
04-09-2023,299000,secondary,100,TRUE,null,agency,3,https://otodom.pl/pl/oferta/siedlisko-w-pajakowie-ID4l4XS,TRUE,4l4XS
04-09-2023,957651,secondary,138.79,FALSE,null,agency,7,https://otodom.pl/pl/oferta/mokotow-2-poziomy-ID4eZyD,TRUE,4eZyD
04-09-2023,260000,primary,37.79,TRUE,null,developer,2,https://otodom.pl/pl/oferta/apartament-dobrzyca-37-m2-z-ogrodem-bauking-ID4meu6,TRUE,4meu6
04-09-2023,320000,primary,68.24,FALSE,null,agency,4,https://otodom.pl/pl/oferta/apartament-w-urokliwej-miejscowosci-ID4amT4,TRUE,4amT4
04-09-2023,159000,secondary,40.6,TRUE,null,agency,2,https://otodom.pl/pl/oferta/779-14328-oms-ID4mmqB,TRUE,4mmqB
04-09-2023,1070000,secondary,260,TRUE,null,agency,10,https://otodom.pl/pl/oferta/na-sprzedaz-dom-blizniak-wraz-z-dzialka-suchy-las-ID4iszV,TRUE,4iszV
04-09-2023,1150000,secondary,49.67,FALSE,null,agency,2,https://otodom.pl/pl/oferta/apartament-2-pokojowy-aquarius-eksp-zachod-ID4haXr,TRUE,4haXr
04-09-2023,469000,primary,56.62,TRUE,null,agency,3,https://otodom.pl/pl/oferta/apartament-premium-z-tarasem-od-zaraz-ID4lJcA,TRUE,4lJcA
04-09-2023,1900000,secondary,120,FALSE,null,agency,4,https://otodom.pl/pl/oferta/mieszkanie-4-pokoje-120mkw-naleczowska-ID4lgAV,TRUE,4lgAV
04-09-2023,310000,secondary,48,FALSE,null,agency,2,https://otodom.pl/pl/oferta/dwa-pokoje-2-pietro-niski-blok-z-cegly-ID4mntw,TRUE,4mntw
04-09-2023,729000,primary,159,TRUE,null,private,5,https://otodom.pl/pl/oferta/nowy-dom-premium-z-pompa-ciepla-ID4eikU,TRUE,4eikU
04-09-2023,685000,secondary,52,FALSE,null,agency,2,https://otodom.pl/pl/oferta/dwa-poziomy-blisko-centrum-52mkw-30m-poddasze-ID4mflM,TRUE,4mflM
04-09-2023,940000,secondary,77.66,FALSE,null,agency,2,https://otodom.pl/pl/oferta/designerskie-m2-w-starej-oliwie-dla-konesera-ID4lfSz,TRUE,4lfSz
04-09-2023,1090000,primary,131,TRUE,null,agency,5,https://otodom.pl/pl/oferta/nowy-dom-w-garazem-w-dzielnicy-krzyki-nad-odra-ID4glBY,TRUE,4glBY
04-09-2023,319000,secondary,39.27,FALSE,null,agency,2,https://otodom.pl/pl/oferta/dwa-pokoje-w-nowym-budownictwie-odstapie-ID4kjfm,TRUE,4kjfm
04-09-2023,739000,secondary,49,FALSE,null,agency,2,https://otodom.pl/pl/oferta/apartament-49m2-z-tarasem-ruczaj-krakow-ID4mnxk,TRUE,4mnxk
04-09-2023,199900,secondary,76,FALSE,null,agency,3,https://otodom.pl/pl/oferta/dwa-mieszkania-z-ogrodem-w-cenie-jednego-ID4fo6a,TRUE,4fo6a
04-09-2023,680000,secondary,58.78,FALSE,null,agency,3,https://otodom.pl/pl/oferta/mieszkanie-z-ogrodkiem-113-m2-ID4miQx,TRUE,4miQx
04-09-2023,528395,primary,34.09,FALSE,null,agency,2,https://otodom.pl/pl/oferta/apartament-dwupokojowy-z-ogrodkiem-w-pobierowie-ID4ljGe,TRUE,4ljGe
04-09-2023,539000,secondary,72.45,FALSE,null,agency,4,https://otodom.pl/pl/oferta/czteropokojowe-mieszkanie-na-ul-romera-ID4ksPd,TRUE,4ksPd
04-09-2023,435597,primary,55.49,FALSE,null,agency,2,https://otodom.pl/pl/oferta/siewierz-jeziorna-dwa-pokoje-z-balkonem-55-49-ID4kDgI,TRUE,4kDgI
04-09-2023,649000,secondary,88.08,FALSE,null,agency,4,https://otodom.pl/pl/oferta/dzielnica-muzyczna-balkon-parking-plac-zabaw-ID4lsDZ,TRUE,4lsDZ
04-09-2023,450000,secondary,39,FALSE,null,agency,2,https://otodom.pl/pl/oferta/apartament-szklarska-poreba-39m2-ID4lA0T,TRUE,4lA0T
04-09-2023,580000,secondary,37,FALSE,null,private,2,https://otodom.pl/pl/oferta/apartament-nad-morzem-gaski-ID4mnKm,TRUE,4mnKm
